date,cost_of_sales,selling_price,net_profit,project_name,project_category
2005-12-09,2114.164,2256.73,630.45,Proj5,Category2
2005-12-12,1585.43,2260.95,675.52,Proj3,Category1
2005-12-13,1624.4,2265.0,640.6,Proj6,Category2
2005-12-14,1755.11,2262.59,507.48,Proj2,Category1
2005-12-15,1765.28,2260.63,495.35,Proj2,Category1
2005-12-16,2035.904,2252.48,686.4,Proj5,Category2
2005-12-19,1551.85,2222.74,670.89,Proj4,Category2
2005-12-20,2124.889,2222.42,587.89,Proj5,Category2
2005-12-21,2297.464,2231.66,464.38,Proj5,Category2
2005-12-22,1645.57,2246.49,600.92,Proj7,Category3
2005-12-23,1627.33,2249.42,622.09,Proj8,Category3
2005-12-27,1531.08,2226.89,695.81,Proj2,Category1
2005-12-28,1576.28,2228.94,652.66,Proj1,Category1
2005-12-29,1692.8,2218.16,525.36,Proj2,Category1
2005-12-30,1808.34,2205.32,396.98,Proj1,Category1
2006-01-03,2284.6070000000004,2243.74,486.35,Proj5,Category2
2006-01-04,1747.37,2263.46,516.09,Proj7,Category3
2006-01-05,1805.61,2276.87,471.26,Proj3,Category1
2006-01-06,2557.9049999999997,2305.62,600.35,Proj9,Category3
2006-01-09,1617.88,2318.69,700.81,Proj2,Category1
2006-01-10,1528.58,2320.32,791.74,Proj6,Category2
2006-01-11,1643.1,2331.36,688.26,Proj6,Category2
2006-01-12,1900.33,2316.69,416.36,Proj4,Category2
2006-01-13,1893.22,2317.04,423.82,Proj6,Category2
2006-01-17,1709.16,2302.69,593.53,Proj3,Category1
2006-01-18,1788.83,2279.64,490.81,Proj1,Category1
2006-01-19,1771.49,2301.81,530.32,Proj7,Category3
2006-01-20,1707.7,2247.7,540.0,Proj8,Category3
2006-01-23,1632.44,2248.47,616.03,Proj2,Category1
2006-01-24,1731.9,2265.25,533.35,Proj1,Category1
2006-01-25,2264.587,2260.65,518.66,Proj5,Category2
2006-01-26,1715.66,2283.0,567.34,Proj1,Category1
2006-01-27,1648.64,2304.23,655.59,Proj2,Category1
2006-01-30,1893.49,2306.78,413.29,Proj3,Category1
2006-01-31,2374.9570000000003,2305.82,478.93,Proj5,Category2
2006-02-01,1606.97,2310.56,703.59,Proj7,Category3
2006-02-02,1675.53,2281.57,606.04,Proj7,Category3
2006-02-03,1679.13,2262.58,583.45,Proj8,Category3
2006-02-06,2576.6549999999997,2258.8,541.03,Proj9,Category3
2006-02-07,1728.5,2244.96,516.46,Proj6,Category2
2006-02-08,1619.39,2266.98,647.59,Proj3,Category1
2006-02-09,2229.0190000000002,2255.87,541.24,Proj5,Category2
2006-02-10,2490.5099999999998,2261.88,601.54,Proj9,Category3
2006-02-13,1714.46,2239.81,525.35,Proj6,Category2
2006-02-14,2231.0080000000003,2262.17,546.01,Proj5,Category2
2006-02-15,1676.05,2276.43,600.38,Proj4,Category2
2006-02-16,1745.09,2294.63,549.54,Proj4,Category2
2006-02-17,2345.0440000000003,2282.36,478.48,Proj5,Category2
2006-02-21,1586.29,2262.96,676.67,Proj2,Category1
2006-02-22,1754.72,2283.17,528.45,Proj2,Category1
2006-02-23,1616.07,2279.32,663.25,Proj2,Category1
2006-02-24,1700.01,2287.04,587.03,Proj6,Category2
2006-02-27,1761.28,2307.18,545.9,Proj8,Category3
2006-02-28,1952.8210000000001,2281.39,779.22,Proj5,Category2
2006-03-01,2332.577,2314.64,520.35,Proj5,Category2
2006-03-02,1846.18,2311.11,464.93,Proj3,Category1
2006-03-03,2072.096,2302.6,708.68,Proj5,Category2
2006-03-06,2023.0990000000002,2286.03,729.8,Proj5,Category2
2006-03-07,1794.68,2268.38,473.7,Proj4,Category2
2006-03-08,1633.83,2267.46,633.63,Proj4,Category2
2006-03-09,1799.42,2249.72,450.3,Proj3,Category1
2006-03-10,2920.215,2262.04,315.23,Proj9,Category3
2006-03-13,1753.0,2267.03,514.03,Proj6,Category2
2006-03-14,2023.63,2295.9,272.27,Proj6,Category2
2006-03-15,2335.489,2311.84,515.31,Proj5,Category2
2006-03-16,1610.09,2299.56,689.47,Proj2,Category1
2006-03-17,1752.48,2306.48,554.0,Proj7,Category3
2006-03-20,1906.79,2314.11,407.32,Proj8,Category3
2006-03-21,1614.38,2294.23,679.85,Proj7,Category3
2006-03-22,1760.37,2303.35,542.98,Proj3,Category1
2006-03-23,1455.6,2300.15,844.55,Proj2,Category1
2006-03-24,1721.44,2312.82,591.38,Proj1,Category1
2006-03-27,1617.67,2315.58,697.91,Proj2,Category1
2006-03-28,2638.125,2304.46,545.71,Proj9,Category3
2006-03-29,2601.21,2337.78,603.64,Proj9,Category3
2006-03-30,1816.96,2340.82,523.86,Proj1,Category1
2006-03-31,1772.92,2339.79,566.87,Proj8,Category3
2006-04-03,1787.17,2336.74,549.57,Proj6,Category2
2006-04-04,1919.92,2345.36,425.44,Proj1,Category1
2006-04-05,1836.01,2359.75,523.74,Proj8,Category3
2006-04-06,1971.76,2361.17,389.41,Proj8,Category3
2006-04-07,1765.39,2339.02,573.63,Proj1,Category1
2006-04-10,1695.97,2333.27,637.3,Proj1,Category1
2006-04-11,1890.78,2310.35,419.57,Proj4,Category2
2006-04-12,1627.42,2314.68,687.26,Proj2,Category1
2006-04-13,1580.74,2326.11,745.37,Proj4,Category2
2006-04-17,1964.82,2311.16,346.34,Proj2,Category1
2006-04-18,1719.06,2356.14,637.08,Proj4,Category2
2006-04-19,1687.81,2370.88,683.07,Proj4,Category2
2006-04-20,1708.33,2362.55,654.22,Proj8,Category3
2006-04-21,2233.803,2342.86,624.55,Proj5,Category2
2006-04-24,1914.27,2333.38,419.11,Proj8,Category3
2006-04-25,1705.2,2330.3,625.1,Proj8,Category3
2006-04-26,1874.35,2333.63,459.28,Proj2,Category1
2006-04-27,1726.81,2344.95,618.14,Proj7,Category3
2006-04-28,1781.1,2322.57,541.47,Proj6,Category2
2006-05-01,1692.96,2304.79,611.83,Proj4,Category2
2006-05-02,1942.42,2309.84,367.42,Proj3,Category1
2006-05-03,1886.53,2303.97,417.44,Proj3,Category1
2006-05-04,1466.86,2323.9,857.04,Proj6,Category2
2006-05-05,2378.051,2342.57,513.3,Proj5,Category2
2006-05-08,1712.49,2344.99,632.5,Proj3,Category1
2006-05-09,1643.24,2338.25,695.01,Proj7,Category3
2006-05-10,2467.92,2320.74,675.46,Proj9,Category3
2006-05-11,1561.88,2272.7,710.82,Proj2,Category1
2006-05-12,1703.42,2243.78,540.36,Proj6,Category2
2006-05-15,1817.44,2238.52,421.08,Proj3,Category1
2006-05-16,2428.3610000000003,2229.13,361.16,Proj5,Category2
2006-05-17,2189.759,2195.8,511.37,Proj5,Category2
2006-05-18,1494.89,2180.32,685.43,Proj1,Category1
2006-05-19,1656.12,2193.88,537.76,Proj7,Category3
2006-05-22,2212.288,2172.86,471.1,Proj5,Category2
2006-05-23,2366.835,2158.76,580.87,Proj9,Category3
2006-05-24,1669.46,2169.17,499.71,Proj1,Category1
2006-05-25,1574.21,2198.24,624.03,Proj4,Category2
2006-05-26,1703.81,2210.37,506.56,Proj6,Category2
2006-05-30,1633.14,2164.74,531.6,Proj6,Category2
2006-05-31,2542.38,2178.88,483.96,Proj9,Category3
2006-06-01,1539.87,2219.86,679.99,Proj8,Category3
2006-06-02,1756.26,2219.41,463.15,Proj4,Category2
2006-06-05,1602.55,2169.62,567.07,Proj7,Category3
2006-06-06,1687.25,2162.78,475.53,Proj6,Category2
2006-06-07,1654.26,2151.8,497.54,Proj2,Category1
2006-06-08,1637.91,2145.32,507.41,Proj2,Category1
2006-06-09,1491.02,2135.06,644.04,Proj2,Category1
2006-06-12,1719.74,2091.32,371.58,Proj8,Category3
2006-06-13,1675.13,2072.47,397.34,Proj2,Category1
2006-06-14,2457.12,2086.0,447.92,Proj9,Category3
2006-06-15,1703.95,2144.15,440.2,Proj4,Category2
2006-06-16,1557.66,2129.95,572.29,Proj1,Category1
2006-06-19,1401.1,2110.42,709.32,Proj3,Category1
2006-06-20,1564.66,2107.06,542.4,Proj8,Category3
2006-06-21,1572.41,2141.2,568.79,Proj6,Category2
2006-06-22,1531.82,2122.98,591.16,Proj2,Category1
2006-06-23,1663.04,2121.47,458.43,Proj6,Category2
2006-06-26,1682.74,2133.67,450.93,Proj7,Category3
2006-06-27,1448.4,2100.25,651.85,Proj6,Category2
2006-06-28,1572.99,2111.84,538.85,Proj3,Category1
2006-06-29,1641.69,2174.38,532.69,Proj2,Category1
2006-06-30,1678.77,2172.09,493.32,Proj3,Category1
2006-07-03,1769.24,2190.43,421.19,Proj6,Category2
2006-07-05,2063.776,2153.34,565.82,Proj5,Category2
2006-07-06,1624.12,2155.09,530.97,Proj2,Category1
2006-07-07,1383.58,2130.06,746.48,Proj6,Category2
2006-07-10,1718.26,2116.93,398.67,Proj3,Category1
2006-07-11,1534.21,2128.86,594.65,Proj2,Category1
2006-07-12,1470.46,2090.24,619.78,Proj1,Category1
2006-07-13,1465.77,2054.11,588.34,Proj7,Category3
2006-07-14,1584.14,2037.35,453.21,Proj1,Category1
2006-07-17,2404.065,2037.72,435.01,Proj9,Category3
2006-07-18,2469.93,2043.22,396.6,Proj9,Category3
2006-07-19,1600.17,2080.71,480.54,Proj8,Category3
2006-07-20,1387.83,2039.42,651.59,Proj4,Category2
2006-07-21,1560.29,2020.39,460.1,Proj6,Category2
2006-07-24,1461.84,2061.84,600.0,Proj1,Category1
2006-07-25,1676.56,2073.9,397.34,Proj7,Category3
2006-07-26,1485.42,2070.46,585.04,Proj8,Category3
2006-07-27,1388.21,2054.47,666.26,Proj8,Category3
2006-07-28,1626.63,2094.14,467.51,Proj6,Category2
2006-07-31,1459.49,2091.47,631.98,Proj3,Category1
2006-08-01,1452.36,2061.99,609.63,Proj7,Category3
2006-08-02,1386.53,2078.81,692.28,Proj7,Category3
2006-08-03,1969.916,2092.34,577.02,Proj5,Category2
2006-08-04,2063.477,2085.05,497.76,Proj5,Category2
2006-08-07,1515.84,2072.5,556.66,Proj2,Category1
2006-08-08,1621.55,2060.85,439.3,Proj7,Category3
2006-08-09,1615.4,2060.28,444.88,Proj1,Category1
2006-08-10,1476.45,2071.74,595.29,Proj2,Category1
2006-08-11,2183.07,2057.71,602.33,Proj9,Category3
2006-08-14,1516.67,2069.04,552.37,Proj3,Category1
2006-08-15,1583.17,2115.01,531.84,Proj4,Category2
2006-08-16,1618.21,2149.54,531.33,Proj8,Category3
2006-08-17,1860.38,2157.61,297.23,Proj3,Category1
2006-08-18,1905.0590000000002,2163.95,698.52,Proj5,Category2
2006-08-21,2000.466,2147.75,608.93,Proj5,Category2
2006-08-22,1646.21,2150.02,503.81,Proj3,Category1
2006-08-23,1587.49,2134.66,547.17,Proj7,Category3
2006-08-24,2039.791,2137.11,568.04,Proj5,Category2
2006-08-25,1645.91,2140.29,494.38,Proj7,Category3
2006-08-28,1561.63,2160.7,599.07,Proj1,Category1
2006-08-29,1683.76,2172.3,488.54,Proj6,Category2
2006-08-30,2473.7400000000002,2185.73,536.57,Proj9,Category3
2006-08-31,2255.3999999999996,2183.75,680.15,Proj9,Category3
2006-09-01,1775.76,2193.16,417.4,Proj3,Category1
2006-09-05,1712.42,2205.7,493.28,Proj4,Category2
2006-09-06,1639.62,2167.84,528.22,Proj2,Category1
2006-09-07,1517.06,2155.29,638.23,Proj1,Category1
2006-09-08,1628.58,2165.79,537.21,Proj8,Category3
2006-09-11,1551.5,2173.25,621.75,Proj6,Category2
2006-09-12,2151.76,2215.82,560.62,Proj5,Category2
2006-09-13,1717.55,2227.67,510.12,Proj4,Category2
2006-09-14,1438.58,2228.73,790.15,Proj1,Category1
2006-09-15,1646.77,2235.59,588.82,Proj8,Category3
2006-09-18,1629.64,2235.75,606.11,Proj4,Category2
2006-09-19,2015.91,2222.37,671.67,Proj5,Category2
2006-09-20,2247.154,2252.89,524.31,Proj5,Category2
2006-09-21,1706.38,2237.75,531.37,Proj4,Category2
2006-09-22,1615.0,2218.93,603.93,Proj2,Category1
2006-09-25,1809.79,2249.07,439.28,Proj2,Category1
2006-09-26,2169.063,2261.34,592.83,Proj5,Category2
2006-09-27,1732.55,2263.39,530.84,Proj8,Category3
2006-09-28,1818.02,2270.02,452.0,Proj7,Category3
2006-09-29,1761.65,2258.43,496.78,Proj7,Category3
2006-10-02,1587.04,2237.6,650.56,Proj3,Category1
2006-10-03,2149.277,2243.65,590.36,Proj5,Category2
2006-10-04,1837.33,2290.95,453.62,Proj4,Category2
2006-10-05,1730.39,2306.34,575.95,Proj4,Category2
2006-10-06,1809.65,2299.99,490.34,Proj4,Category2
2006-10-09,2631.285,2311.77,557.58,Proj9,Category3
2006-10-10,1957.46,2315.43,357.97,Proj2,Category1
2006-10-11,2405.637,2308.27,457.78,Proj5,Category2
2006-10-12,1794.21,2346.18,551.97,Proj8,Category3
2006-10-13,1804.41,2357.29,552.88,Proj4,Category2
2006-10-16,2418.936,2363.84,503.12,Proj5,Category2
2006-10-17,2271.23,2344.95,597.84,Proj5,Category2
2006-10-18,1653.59,2337.15,683.56,Proj8,Category3
2006-10-19,1581.18,2340.94,759.76,Proj7,Category3
2006-10-20,2090.27,2342.3,734.4,Proj5,Category2
2006-10-23,1655.13,2355.56,700.43,Proj7,Category3
2006-10-24,1711.32,2344.84,633.52,Proj8,Category3
2006-10-25,2330.822,2356.59,563.65,Proj5,Category2
2006-10-26,1739.64,2379.1,639.46,Proj7,Category3
2006-10-27,1671.66,2350.62,678.96,Proj7,Category3
2006-10-30,1942.58,2363.77,421.19,Proj8,Category3
2006-10-31,1844.82,2366.71,521.89,Proj3,Category1
2006-11-01,2532.3740000000003,2334.35,386.37,Proj5,Category2
2006-11-02,1596.5,2334.02,737.52,Proj2,Category1
2006-11-03,2007.53,2330.79,323.26,Proj2,Category1
2006-11-06,2820.93,2365.95,485.33,Proj9,Category3
2006-11-07,1650.64,2375.88,725.24,Proj8,Category3
2006-11-08,1796.84,2384.94,588.1,Proj3,Category1
2006-11-09,2510.768,2376.01,444.65,Proj5,Category2
2006-11-10,2445.352,2389.72,508.68,Proj5,Category2
2006-11-13,1767.76,2406.38,638.62,Proj3,Category1
2006-11-14,1911.45,2430.66,519.21,Proj3,Category1
2006-11-15,1805.38,2442.75,637.37,Proj1,Category1
2006-11-16,1961.35,2449.06,487.71,Proj2,Category1
2006-11-17,2199.964,2445.86,753.58,Proj5,Category2
2006-11-20,2505.7110000000002,2452.72,525.25,Proj5,Category2
2006-11-21,2538.263,2454.84,502.33,Proj5,Category2
2006-11-22,1815.94,2465.98,650.04,Proj3,Category1
2006-11-24,2980.56,2460.26,473.22,Proj9,Category3
2006-11-27,1931.97,2405.92,473.95,Proj1,Category1
2006-11-28,1913.83,2412.61,498.78,Proj4,Category2
2006-11-29,2785.2599999999998,2432.23,575.39,Proj9,Category3
2006-11-30,2923.68,2431.77,482.65,Proj9,Category3
2006-12-01,1685.17,2413.21,728.04,Proj6,Category2
2006-12-04,1715.04,2448.39,733.35,Proj4,Category2
2006-12-05,1819.82,2452.38,632.56,Proj7,Category3
2006-12-06,2044.57,2445.86,401.29,Proj7,Category3
2006-12-07,1710.46,2427.69,717.23,Proj2,Category1
2006-12-08,1945.5,2437.36,491.86,Proj8,Category3
2006-12-11,2135.276,2442.86,800.34,Proj5,Category2
2006-12-12,1680.17,2431.6,751.43,Proj8,Category3
2006-12-13,1867.02,2432.41,565.39,Proj7,Category3
2006-12-14,1933.53,2453.85,520.32,Proj4,Category2
2006-12-15,1956.01,2457.2,501.19,Proj1,Category1
2006-12-18,1647.24,2435.57,788.33,Proj3,Category1
2006-12-19,1857.96,2429.55,571.59,Proj1,Category1
2006-12-20,1749.63,2427.61,677.98,Proj1,Category1
2006-12-21,1988.71,2415.85,427.14,Proj8,Category3
2006-12-22,1904.3,2401.18,496.88,Proj8,Category3
2006-12-26,1645.09,2413.51,768.42,Proj3,Category1
2006-12-27,1943.59,2431.22,487.63,Proj7,Category3
2006-12-28,1749.29,2425.57,676.28,Proj1,Category1
2006-12-29,1797.42,2415.29,617.87,Proj4,Category2
2007-01-03,1609.15,2423.16,814.01,Proj3,Category1
2007-01-04,1875.83,2453.43,577.6,Proj7,Category3
2007-01-05,1802.32,2434.25,631.93,Proj7,Category3
2007-01-08,1846.64,2438.2,591.56,Proj4,Category2
2007-01-09,1817.45,2443.83,626.38,Proj2,Category1
2007-01-10,1886.15,2459.33,573.18,Proj8,Category3
2007-01-11,2499.5750000000003,2484.85,562.1,Proj5,Category2
2007-01-12,1904.43,2502.82,598.39,Proj6,Category2
2007-01-16,2196.337,2497.78,808.29,Proj5,Category2
2007-01-17,1856.62,2479.42,622.8,Proj3,Category1
2007-01-18,1747.07,2443.21,696.14,Proj7,Category3
2007-01-19,1912.38,2451.31,538.93,Proj3,Category1
2007-01-22,1948.56,2431.07,482.51,Proj3,Category1
2007-01-23,1689.62,2431.41,741.79,Proj1,Category1
2007-01-24,1866.45,2466.28,599.83,Proj7,Category3
2007-01-25,1904.73,2434.24,529.51,Proj2,Category1
2007-01-26,1809.77,2435.49,625.72,Proj6,Category2
2007-01-29,2278.9,2441.09,688.09,Proj5,Category2
2007-01-30,1726.89,2448.64,721.75,Proj6,Category2
2007-01-31,1770.49,2463.93,693.44,Proj8,Category3
2007-02-01,1928.53,2468.38,539.85,Proj8,Category3
2007-02-02,2918.34,2475.88,530.32,Proj9,Category3
2007-02-05,1918.17,2470.6,552.43,Proj3,Category1
2007-02-06,2533.14,2471.49,782.73,Proj9,Category3
2007-02-07,2077.58,2490.5,412.92,Proj3,Category1
2007-02-08,1814.31,2488.67,674.36,Proj7,Category3
2007-02-09,1880.22,2459.82,579.6,Proj8,Category3
2007-02-12,1838.95,2450.38,611.43,Proj8,Category3
2007-02-13,2719.14,2459.88,647.12,Proj9,Category3
2007-02-14,1743.58,2488.38,744.8,Proj6,Category2
2007-02-15,1972.22,2497.1,524.88,Proj1,Category1
2007-02-16,1756.8,2496.31,739.51,Proj1,Category1
2007-02-20,1755.27,2513.04,757.77,Proj6,Category2
2007-02-21,1971.87,2518.42,546.55,Proj3,Category1
2007-02-22,2900.235,2524.94,591.45,Proj9,Category3
2007-02-23,1856.88,2515.1,658.22,Proj3,Category1
2007-02-26,1864.33,2504.52,640.19,Proj2,Category1
2007-02-27,1550.95,2407.86,856.91,Proj4,Category2
2007-02-28,1885.38,2416.15,530.77,Proj6,Category2
2007-03-01,2172.326,2404.21,733.19,Proj5,Category2
2007-03-02,1762.16,2368.0,605.84,Proj6,Category2
2007-03-05,1759.34,2340.68,581.34,Proj4,Category2
2007-03-06,1756.47,2385.14,628.67,Proj4,Category2
2007-03-07,1814.45,2374.64,560.19,Proj4,Category2
2007-03-08,1803.68,2387.73,584.05,Proj1,Category1
2007-03-09,1721.33,2387.55,666.22,Proj6,Category2
2007-03-12,1831.25,2402.29,571.04,Proj8,Category3
2007-03-13,1669.65,2350.57,680.92,Proj1,Category1
2007-03-14,1709.06,2371.74,662.68,Proj8,Category3
2007-03-15,2273.297,2378.7,630.01,Proj5,Category2
2007-03-16,1799.92,2372.66,572.74,Proj3,Category1
2007-03-19,1859.86,2394.41,534.55,Proj1,Category1
2007-03-20,2801.5950000000003,2408.21,540.48,Proj9,Category3
2007-03-21,1874.68,2455.92,581.23,Proj7,Category3
2007-03-22,1781.26,2451.74,670.48,Proj4,Category2
2007-03-23,1817.58,2448.93,631.35,Proj8,Category3
2007-03-26,1875.02,2455.63,580.61,Proj1,Category1
2007-03-27,2338.96,2437.43,638.23,Proj5,Category2
2007-03-28,2713.14,2417.1,608.34,Proj9,Category3
2007-03-29,1859.66,2417.88,558.22,Proj1,Category1
2007-03-30,2412.839,2421.64,565.61,Proj5,Category2
2007-04-02,2008.03,2422.26,414.23,Proj8,Category3
2007-04-03,2301.416,2450.33,680.01,Proj5,Category2
2007-04-04,1627.31,2458.69,831.38,Proj6,Category2
2007-04-05,1708.7,2471.34,762.64,Proj4,Category2
2007-04-09,1890.03,2469.18,579.15,Proj4,Category2
2007-04-10,2685.7799999999997,2477.61,687.09,Proj9,Category3
2007-04-11,1714.43,2459.31,744.88,Proj6,Category2
2007-04-12,1691.85,2480.32,788.47,Proj4,Category2
2007-04-13,2486.302,2491.94,579.4,Proj5,Category2
2007-04-16,1808.83,2518.33,709.5,Proj3,Category1
2007-04-17,1921.12,2516.95,595.83,Proj7,Category3
2007-04-18,1908.43,2510.5,602.07,Proj6,Category2
2007-04-19,1741.99,2505.35,763.36,Proj2,Category1
2007-04-20,1791.29,2526.39,735.1,Proj8,Category3
2007-04-23,1997.15,2523.67,526.52,Proj2,Category1
2007-04-24,2020.78,2524.54,503.76,Proj6,Category2
2007-04-25,1872.59,2547.89,675.3,Proj1,Category1
2007-04-26,2101.98,2554.46,452.48,Proj3,Category1
2007-04-27,1916.85,2557.21,640.36,Proj7,Category3
2007-04-30,1965.27,2525.09,559.82,Proj6,Category2
2007-05-01,1866.16,2531.53,665.37,Proj2,Category1
2007-05-02,2556.32,2557.84,591.44,Proj5,Category2
2007-05-03,3072.84,2565.46,516.9,Proj9,Category3
2007-05-04,2892.09,2572.15,644.09,Proj9,Category3
2007-05-07,2074.77,2570.95,496.18,Proj4,Category2
2007-05-08,1975.71,2571.75,596.04,Proj1,Category1
2007-05-09,2901.795,2576.34,641.81,Proj9,Category3
2007-05-10,2788.5299999999997,2533.74,674.72,Proj9,Category3
2007-05-11,1988.68,2562.22,573.54,Proj8,Category3
2007-05-14,1868.89,2546.44,677.55,Proj4,Category2
2007-05-15,1902.04,2525.29,623.25,Proj4,Category2
2007-05-16,1961.89,2547.42,585.53,Proj8,Category3
2007-05-17,2105.3,2539.38,434.08,Proj8,Category3
2007-05-18,2694.2400000000002,2558.45,762.29,Proj9,Category3
2007-05-21,2078.99,2578.79,499.8,Proj4,Category2
2007-05-22,1883.94,2588.02,704.08,Proj2,Category1
2007-05-23,1877.65,2577.05,699.4,Proj6,Category2
2007-05-24,1984.49,2537.92,553.43,Proj4,Category2
2007-05-25,1683.4,2557.19,873.79,Proj4,Category2
2007-05-29,1876.18,2572.06,695.88,Proj7,Category3
2007-05-30,2482.025,2592.59,683.34,Proj5,Category2
2007-05-31,1977.83,2604.52,626.69,Proj6,Category2
2007-06-01,2523.664,2613.92,672.64,Proj5,Category2
2007-06-04,2928.915,2618.29,665.68,Proj9,Category3
2007-06-05,2018.43,2611.23,592.8,Proj6,Category2
2007-06-06,2015.0,2587.18,572.18,Proj2,Category1
2007-06-07,1729.22,2541.38,812.16,Proj3,Category1
2007-06-08,2086.58,2573.54,486.96,Proj7,Category3
2007-06-11,2000.98,2572.15,571.17,Proj6,Category2
2007-06-12,2703.84,2549.77,747.21,Proj9,Category3
2007-06-13,2688.933,2582.31,513.9,Proj5,Category2
2007-06-14,1983.26,2599.41,616.15,Proj1,Category1
2007-06-15,1858.69,2626.71,768.02,Proj8,Category3
2007-06-18,1888.49,2626.6,738.11,Proj2,Category1
2007-06-19,2097.68,2626.76,529.08,Proj3,Category1
2007-06-20,1981.79,2599.96,618.17,Proj8,Category3
2007-06-21,2639.221,2616.96,586.79,Proj5,Category2
2007-06-22,2041.23,2588.96,547.73,Proj3,Category1
2007-06-25,1809.02,2577.08,768.06,Proj2,Category1
2007-06-26,1827.36,2574.16,746.8,Proj7,Category3
2007-06-27,1889.84,2605.35,715.51,Proj2,Category1
2007-06-28,2014.44,2608.37,593.93,Proj4,Category2
2007-06-29,1822.31,2603.23,780.92,Proj7,Category3
2007-07-02,2035.02,2632.3,597.28,Proj8,Category3
2007-07-03,1971.81,2644.95,673.14,Proj4,Category2
2007-07-05,2130.76,2656.65,525.89,Proj7,Category3
2007-07-06,1922.85,2666.51,743.66,Proj7,Category3
2007-07-09,2143.15,2670.02,526.87,Proj1,Category1
2007-07-10,2146.71,2639.16,492.45,Proj6,Category2
2007-07-11,2677.961,2651.79,591.82,Proj5,Category2
2007-07-12,2065.28,2701.73,636.45,Proj2,Category1
2007-07-13,3087.0150000000003,2707.0,648.99,Proj9,Category3
2007-07-16,2006.73,2697.33,690.6,Proj7,Category3
2007-07-17,2073.39,2712.29,638.9,Proj8,Category3
2007-07-18,2047.06,2699.49,652.43,Proj2,Category1
2007-07-19,1993.55,2720.04,726.49,Proj2,Category1
2007-07-20,1999.16,2687.6,688.44,Proj4,Category2
2007-07-23,1770.17,2690.58,920.41,Proj1,Category1
2007-07-24,2105.7,2639.86,534.16,Proj3,Category1
2007-07-25,1942.29,2648.17,705.88,Proj6,Category2
2007-07-26,3142.545,2599.34,504.31,Proj9,Category3
2007-07-27,2689.77,2562.24,769.06,Proj9,Category3
2007-07-30,2028.75,2583.28,554.53,Proj4,Category2
2007-07-31,2036.31,2546.27,509.96,Proj8,Category3
2007-08-01,1869.57,2553.87,684.3,Proj7,Category3
2007-08-02,1967.04,2575.98,608.94,Proj7,Category3
2007-08-03,1880.63,2511.25,630.62,Proj3,Category1
2007-08-06,1899.93,2547.33,647.4,Proj6,Category2
2007-08-07,2511.27,2561.6,887.42,Proj9,Category3
2007-08-08,2008.87,2612.98,604.11,Proj8,Category3
2007-08-09,2026.55,2556.49,529.94,Proj2,Category1
2007-08-10,1949.54,2544.89,595.35,Proj6,Category2
2007-08-13,1881.12,2542.24,661.12,Proj8,Category3
2007-08-14,1816.32,2499.12,682.8,Proj1,Category1
2007-08-15,1857.9,2458.83,600.93,Proj1,Category1
2007-08-16,1947.66,2451.07,503.41,Proj7,Category3
2007-08-17,2049.96,2505.03,455.07,Proj7,Category3
2007-08-20,2927.175,2508.59,557.14,Proj9,Category3
2007-08-21,1733.74,2521.3,787.56,Proj7,Category3
2007-08-22,2458.157,2552.8,661.91,Proj5,Category2
2007-08-23,1906.97,2541.7,634.73,Proj4,Category2
2007-08-24,1995.05,2576.69,581.64,Proj4,Category2
2007-08-27,1790.85,2561.25,770.4,Proj6,Category2
2007-08-28,1771.22,2500.64,729.42,Proj4,Category2
2007-08-29,2968.86,2563.16,583.92,Proj9,Category3
2007-08-30,2064.07,2565.3,501.23,Proj3,Category1
2007-08-31,2079.79,2596.36,516.57,Proj8,Category3
2007-09-04,1984.35,2630.24,645.89,Proj7,Category3
2007-09-05,1952.42,2605.95,653.53,Proj2,Category1
2007-09-06,1912.64,2614.32,701.68,Proj3,Category1
2007-09-07,1822.75,2565.7,742.95,Proj1,Category1
2007-09-10,1930.87,2559.11,628.24,Proj2,Category1
2007-09-11,1943.81,2597.47,653.66,Proj1,Category1
2007-09-12,1862.28,2592.07,729.79,Proj2,Category1
2007-09-13,1866.2,2601.06,734.86,Proj4,Category2
2007-09-14,2776.035,2602.18,751.49,Proj9,Category3
2007-09-17,2375.451,2581.66,754.39,Proj5,Category2
2007-09-18,1983.3,2651.66,668.36,Proj4,Category2
2007-09-19,2076.63,2666.48,589.85,Proj6,Category2
2007-09-20,2020.4,2654.29,633.89,Proj2,Category1
2007-09-21,1862.19,2671.22,809.03,Proj7,Category3
2007-09-24,2122.77,2667.95,545.18,Proj8,Category3
2007-09-25,1977.3,2683.45,706.15,Proj1,Category1
2007-09-26,1978.7,2699.03,720.33,Proj4,Category2
2007-09-27,1969.01,2709.59,740.58,Proj8,Category3
2007-09-28,1904.65,2701.5,796.85,Proj8,Category3
2007-10-01,3226.065,2740.99,590.28,Proj9,Category3
2007-10-02,1920.26,2747.11,826.85,Proj3,Category1
2007-10-03,2130.17,2729.43,599.26,Proj2,Category1
2007-10-04,2105.51,2733.57,628.06,Proj7,Category3
2007-10-05,2005.07,2780.32,775.25,Proj2,Category1
2007-10-08,2173.53,2787.37,613.84,Proj2,Category1
2007-10-09,3303.3900000000003,2803.91,601.65,Proj9,Category3
2007-10-10,3311.76,2811.61,603.77,Proj9,Category3
2007-10-11,1807.65,2772.2,964.55,Proj1,Category1
