date,cost_of_sales,selling_price,net_profit,project_name,project_category
2006-07-05,2886.1020000000003,2153.34,549.95,Proj5,Category2
2006-07-06,1700.59,2155.09,454.5,Proj3,Category1
2006-07-07,1593.79,2130.06,536.27,Proj7,Category3
2006-07-10,1638.4,2116.93,478.53,Proj7,Category3
2006-07-11,1613.93,2128.86,514.93,Proj4,Category2
2006-07-12,2813.382,2090.24,527.25,Proj5,Category2
2006-07-13,1617.22,2054.11,436.89,Proj3,Category1
2006-07-14,1493.13,2037.35,544.22,Proj4,Category2
2006-07-17,1382.38,2037.72,655.34,Proj6,Category2
2006-07-18,2829.24,2043.22,471.42,Proj5,Category2
2006-07-19,1664.52,2080.71,416.19,Proj8,Category3
2006-07-20,1550.16,2039.42,489.26,Proj2,Category1
2006-07-21,1578.21,2020.39,442.18,Proj8,Category3
2006-07-24,1670.05,2061.84,391.79,Proj2,Category1
2006-07-25,1497.85,2073.9,576.05,Proj4,Category2
2006-07-26,2592.7740000000003,2070.46,630.03,Proj5,Category2
2006-07-27,1359.83,2054.47,694.64,Proj7,Category3
2006-07-28,1537.49,2094.14,556.65,Proj3,Category1
2006-07-31,1529.6,2091.47,561.87,Proj7,Category3
2006-08-01,2728.692,2061.99,546.05,Proj5,Category2
2006-08-02,1537.89,2078.81,540.92,Proj3,Category1
2006-08-03,1523.35,2092.34,568.99,Proj4,Category2
2006-08-04,1589.43,2085.05,495.62,Proj6,Category2
2006-08-07,1487.77,2072.5,584.73,Proj4,Category2
2006-08-08,1412.53,2060.85,648.32,Proj4,Category2
2006-08-09,1766.87,2060.28,293.41,Proj6,Category2
2006-08-10,1629.25,2071.74,442.49,Proj2,Category1
2006-08-11,1456.88,2057.71,600.83,Proj8,Category3
2006-08-14,1596.23,2069.04,472.81,Proj3,Category1
2006-08-15,1623.94,2115.01,491.07,Proj6,Category2
2006-08-16,1553.6,2149.54,595.94,Proj7,Category3
2006-08-17,1753.62,2157.61,403.99,Proj6,Category2
2006-08-18,1700.85,2163.95,463.1,Proj7,Category3
2006-08-21,1375.97,2147.75,771.78,Proj7,Category3
2006-08-22,1507.89,2150.02,642.13,Proj7,Category3
2006-08-23,1701.78,2134.66,432.88,Proj2,Category1
2006-08-24,1658.37,2137.11,478.74,Proj7,Category3
2006-08-25,1529.6,2140.29,610.69,Proj6,Category2
2006-08-28,1489.16,2160.7,671.54,Proj6,Category2
2006-08-29,1617.06,2172.3,555.24,Proj1,Category1
2006-08-30,1650.25,2185.73,535.48,Proj3,Category1
2006-08-31,1696.05,2183.75,487.7,Proj7,Category3
2006-09-01,4127.3,2193.16,542.24,Proj9,Category3
2006-09-05,1681.48,2205.7,524.22,Proj6,Category2
2006-09-06,1604.69,2167.84,563.15,Proj2,Category1
2006-09-07,1722.99,2155.29,432.3,Proj6,Category2
2006-09-08,1643.87,2165.79,521.92,Proj4,Category2
2006-09-11,1787.23,2173.25,386.02,Proj4,Category2
2006-09-12,1592.89,2215.82,622.93,Proj6,Category2
2006-09-13,1757.16,2227.67,470.51,Proj2,Category1
2006-09-14,1629.92,2228.73,598.81,Proj1,Category1
2006-09-15,1803.53,2235.59,432.06,Proj7,Category3
2006-09-18,1765.51,2235.75,470.24,Proj2,Category1
2006-09-19,1803.9,2222.37,418.47,Proj3,Category1
2006-09-20,4031.25,2252.89,640.39,Proj9,Category3
2006-09-21,1809.95,2237.75,427.8,Proj3,Category1
2006-09-22,1517.9,2218.93,701.03,Proj4,Category2
2006-09-25,1616.83,2249.07,632.24,Proj4,Category2
2006-09-26,1698.38,2261.34,562.96,Proj1,Category1
2006-09-27,1755.71,2263.39,507.68,Proj6,Category2
2006-09-28,1767.84,2270.02,502.18,Proj7,Category3
2006-09-29,1747.9,2258.43,510.53,Proj1,Category1
2006-10-02,1644.9,2237.6,592.7,Proj7,Category3
2006-10-03,1814.63,2243.65,429.02,Proj1,Category1
2006-10-04,3111.732,2290.95,562.21,Proj5,Category2
2006-10-05,1867.33,2306.34,439.01,Proj7,Category3
2006-10-06,1636.1,2299.99,663.89,Proj4,Category2
2006-10-09,1590.08,2311.77,721.69,Proj7,Category3
2006-10-10,1801.23,2315.43,514.2,Proj6,Category2
2006-10-11,1688.04,2308.27,620.23,Proj8,Category3
2006-10-12,1822.05,2346.18,524.13,Proj8,Category3
2006-10-13,1872.92,2357.29,484.37,Proj8,Category3
2006-10-16,1734.11,2363.84,629.73,Proj8,Category3
2006-10-17,1745.07,2344.95,599.88,Proj2,Category1
2006-10-18,3391.38,2337.15,453.05,Proj5,Category2
2006-10-19,1828.15,2340.94,512.79,Proj4,Category2
2006-10-20,1881.6,2342.3,460.7,Proj2,Category1
2006-10-23,1972.79,2355.56,382.77,Proj7,Category3
2006-10-24,1673.42,2344.84,671.42,Proj4,Category2
2006-10-25,1795.45,2356.59,561.14,Proj2,Category1
2006-10-26,1731.02,2379.1,648.08,Proj7,Category3
2006-10-27,1743.26,2350.62,607.36,Proj4,Category2
2006-10-30,1656.38,2363.77,707.39,Proj3,Category1
2006-10-31,1783.22,2366.71,583.49,Proj2,Category1
2006-11-01,1880.18,2334.35,454.17,Proj2,Category1
2006-11-02,1545.04,2334.02,788.98,Proj1,Category1
2006-11-03,3335.688,2330.79,477.63,Proj5,Category2
2006-11-06,1858.54,2365.95,507.41,Proj3,Category1
2006-11-07,1774.44,2375.88,601.44,Proj4,Category2
2006-11-08,1598.1,2384.94,786.84,Proj4,Category2
2006-11-09,1948.34,2376.01,427.67,Proj2,Category1
2006-11-10,3101.49,2389.72,666.67,Proj5,Category2
2006-11-13,1821.78,2406.38,584.6,Proj3,Category1
2006-11-14,4100.275,2430.66,790.55,Proj9,Category3
2006-11-15,1856.38,2442.75,586.37,Proj6,Category2
2006-11-16,3226.23,2449.06,656.71,Proj5,Category2
2006-11-17,1875.53,2445.86,570.33,Proj2,Category1
2006-11-20,1857.52,2452.72,595.2,Proj4,Category2
2006-11-21,1819.24,2454.84,635.6,Proj2,Category1
2006-11-22,2005.47,2465.98,460.51,Proj6,Category2
2006-11-24,4130.625,2460.26,808.01,Proj9,Category3
2006-11-27,3068.73,2405.92,701.07,Proj5,Category2
2006-11-28,4599.8,2412.61,572.69,Proj9,Category3
2006-11-29,1716.72,2432.23,715.51,Proj1,Category1
2006-11-30,1995.6,2431.77,436.17,Proj3,Category1
2006-12-01,1771.91,2413.21,641.3,Proj8,Category3
2006-12-04,1961.67,2448.39,486.72,Proj3,Category1
2006-12-05,3133.206,2452.38,711.71,Proj5,Category2
2006-12-06,1614.43,2445.86,831.43,Proj4,Category2
2006-12-07,1706.22,2427.69,721.47,Proj3,Category1
2006-12-08,1666.24,2437.36,771.12,Proj1,Category1
2006-12-11,1957.86,2442.86,485.0,Proj4,Category2
2006-12-12,1895.08,2431.6,536.52,Proj4,Category2
2006-12-13,1847.17,2432.41,585.24,Proj8,Category3
2006-12-14,1969.05,2453.85,484.8,Proj2,Category1
2006-12-15,1999.8,2457.2,457.4,Proj8,Category3
2006-12-18,1906.29,2435.57,529.28,Proj1,Category1
2006-12-19,1876.14,2429.55,553.41,Proj6,Category2
2006-12-20,1966.63,2427.61,460.98,Proj1,Category1
2006-12-21,1716.77,2415.85,699.08,Proj6,Category2
2006-12-22,3322.206,2401.18,555.51,Proj5,Category2
2006-12-26,1820.98,2413.51,592.53,Proj2,Category1
2006-12-27,1763.62,2431.22,667.6,Proj2,Category1
2006-12-28,1790.67,2425.57,634.9,Proj4,Category2
2006-12-29,4777.225,2415.29,504.4,Proj9,Category3
2007-01-03,4596.875,2423.16,584.41,Proj9,Category3
2007-01-04,4765.625,2453.43,547.18,Proj9,Category3
2007-01-05,4376.45,2434.25,683.67,Proj9,Category3
2007-01-08,1888.79,2438.2,549.41,Proj6,Category2
2007-01-09,2904.966,2443.83,829.96,Proj5,Category2
2007-01-10,1754.33,2459.33,705.0,Proj2,Category1
2007-01-11,1782.25,2484.85,702.6,Proj3,Category1
2007-01-12,1959.09,2502.82,543.73,Proj8,Category3
2007-01-16,1845.13,2497.78,652.65,Proj8,Category3
2007-01-17,1857.49,2479.42,621.93,Proj4,Category2
2007-01-18,1846.47,2443.21,596.74,Proj8,Category3
2007-01-19,2043.92,2451.31,407.39,Proj3,Category1
2007-01-22,1728.04,2431.07,703.03,Proj8,Category3
2007-01-23,4070.05,2431.41,803.39,Proj9,Category3
2007-01-24,2000.83,2466.28,465.45,Proj7,Category3
2007-01-25,1819.1,2434.24,615.14,Proj6,Category2
2007-01-26,1789.77,2435.49,645.72,Proj4,Category2
2007-01-29,1791.98,2441.09,649.11,Proj4,Category2
2007-01-30,1897.51,2448.64,551.13,Proj2,Category1
2007-01-31,4398.4,2463.93,704.57,Proj9,Category3
2007-02-01,1706.63,2468.38,761.75,Proj1,Category1
2007-02-02,1908.82,2475.88,567.06,Proj4,Category2
2007-02-05,1749.81,2470.6,720.79,Proj4,Category2
2007-02-06,1732.55,2471.49,738.94,Proj4,Category2
2007-02-07,1763.27,2490.5,727.23,Proj7,Category3
2007-02-08,1659.78,2488.67,828.89,Proj4,Category2
2007-02-09,1864.29,2459.82,595.53,Proj7,Category3
2007-02-12,1694.75,2450.38,755.63,Proj6,Category2
2007-02-13,1830.09,2459.88,629.79,Proj7,Category3
2007-02-14,3636.684,2488.38,468.0,Proj5,Category2
2007-02-15,1786.38,2497.1,710.72,Proj8,Category3
2007-02-16,1761.51,2496.31,734.8,Proj7,Category3
2007-02-20,4760.2,2513.04,608.96,Proj9,Category3
2007-02-21,2048.96,2518.42,469.46,Proj4,Category2
2007-02-22,1794.95,2524.94,729.99,Proj8,Category3
2007-02-23,4649.65,2515.1,655.24,Proj9,Category3
2007-02-26,1919.65,2504.52,584.87,Proj7,Category3
2007-02-27,1650.81,2407.86,757.05,Proj1,Category1
2007-02-28,1785.05,2416.15,631.1,Proj6,Category2
2007-03-01,1791.08,2404.21,613.13,Proj8,Category3
2007-03-02,1839.17,2368.0,528.83,Proj6,Category2
2007-03-05,1954.07,2340.68,386.61,Proj7,Category3
2007-03-06,1664.02,2385.14,721.11,Proj6,Category2
2007-03-07,1859.4,2374.64,515.24,Proj2,Category1
2007-03-08,1784.48,2387.73,603.25,Proj1,Category1
2007-03-09,1675.19,2387.55,712.36,Proj1,Category1
2007-03-12,1910.35,2402.29,491.94,Proj4,Category2
2007-03-13,1760.08,2350.57,590.49,Proj6,Category2
2007-03-14,1960.37,2371.74,411.37,Proj4,Category2
2007-03-15,1866.03,2378.7,512.67,Proj6,Category2
2007-03-16,1896.93,2372.66,475.73,Proj4,Category2
2007-03-19,4900.65,2394.41,434.15,Proj9,Category3
2007-03-20,1756.88,2408.21,651.33,Proj7,Category3
2007-03-21,1814.22,2455.92,641.7,Proj2,Category1
2007-03-22,1923.36,2451.74,528.38,Proj2,Category1
2007-03-23,3825.4750000000004,2448.93,918.74,Proj9,Category3
2007-03-26,1946.97,2455.63,508.66,Proj8,Category3
2007-03-27,1751.11,2437.43,686.32,Proj8,Category3
2007-03-28,4599.775000000001,2417.1,577.19,Proj9,Category3
2007-03-29,1820.0,2417.88,597.88,Proj6,Category2
2007-03-30,1947.44,2421.64,474.2,Proj1,Category1
2007-04-02,4590.425,2422.26,586.09,Proj9,Category3
2007-04-03,1930.49,2450.33,519.84,Proj3,Category1
2007-04-04,1846.67,2458.69,612.02,Proj3,Category1
2007-04-05,2027.4,2471.34,443.94,Proj8,Category3
2007-04-09,1801.16,2469.18,668.02,Proj3,Category1
2007-04-10,1858.25,2477.61,619.36,Proj6,Category2
2007-04-11,1841.68,2459.31,617.63,Proj4,Category2
2007-04-12,1887.51,2480.32,592.81,Proj3,Category1
2007-04-13,4357.65,2491.94,748.88,Proj9,Category3
2007-04-16,1806.88,2518.33,711.45,Proj1,Category1
2007-04-17,2130.25,2516.95,386.7,Proj7,Category3
2007-04-18,1777.57,2510.5,732.93,Proj1,Category1
2007-04-19,3322.926,2505.35,659.28,Proj5,Category2
2007-04-20,1857.3,2526.39,669.09,Proj4,Category2
2007-04-23,1936.8,2523.67,586.87,Proj2,Category1
2007-04-24,1894.36,2524.54,630.18,Proj3,Category1
2007-04-25,1961.11,2547.89,586.78,Proj2,Category1
2007-04-26,3732.534,2554.46,480.83,Proj5,Category2
2007-04-27,2107.0,2557.21,450.21,Proj6,Category2
2007-04-30,2003.17,2525.09,521.92,Proj7,Category3
2007-05-01,1938.21,2531.53,593.32,Proj6,Category2
2007-05-02,3229.326,2557.84,763.77,Proj5,Category2
2007-05-03,1951.2,2565.46,614.26,Proj2,Category1
2007-05-04,3492.63,2572.15,631.8,Proj5,Category2
2007-05-07,5063.5,2570.95,545.55,Proj9,Category3
2007-05-08,2042.79,2571.75,528.96,Proj7,Category3
2007-05-09,3322.242,2576.34,730.65,Proj5,Category2
2007-05-10,1856.79,2533.74,676.95,Proj1,Category1
2007-05-11,1975.45,2562.22,586.77,Proj6,Category2
2007-05-14,1900.0,2546.44,646.44,Proj4,Category2
2007-05-15,1867.4,2525.29,657.89,Proj8,Category3
2007-05-16,3391.8840000000005,2547.42,663.04,Proj5,Category2
2007-05-17,1837.96,2539.38,701.42,Proj2,Category1
2007-05-18,1875.86,2558.45,682.59,Proj4,Category2
2007-05-21,1738.77,2578.79,840.02,Proj7,Category3
2007-05-22,1943.97,2588.02,644.05,Proj8,Category3
2007-05-23,5008.775,2577.05,573.54,Proj9,Category3
2007-05-24,1802.18,2537.92,735.74,Proj6,Category2
2007-05-25,1939.54,2557.19,617.65,Proj7,Category3
2007-05-29,1822.01,2572.06,750.05,Proj7,Category3
2007-05-30,2018.88,2592.59,573.71,Proj6,Category2
2007-05-31,4912.3,2604.52,639.6,Proj9,Category3
2007-06-01,3297.618,2613.92,781.91,Proj5,Category2
2007-06-04,2056.81,2618.29,561.48,Proj8,Category3
2007-06-05,3430.89,2611.23,705.18,Proj5,Category2
2007-06-06,3685.806,2587.18,539.51,Proj5,Category2
2007-06-07,3490.344,2541.38,602.3,Proj5,Category2
2007-06-08,1971.32,2573.54,602.22,Proj7,Category3
2007-06-11,1868.35,2572.15,703.8,Proj7,Category3
2007-06-12,4802.75,2549.77,628.67,Proj9,Category3
2007-06-13,3152.628,2582.31,830.85,Proj5,Category2
2007-06-14,1788.09,2599.41,811.32,Proj3,Category1
2007-06-15,1972.04,2626.71,654.67,Proj7,Category3
2007-06-18,1875.53,2626.6,751.07,Proj3,Category1
2007-06-19,2126.47,2626.76,500.29,Proj8,Category3
2007-06-20,1915.78,2599.96,684.18,Proj2,Category1
2007-06-21,1979.78,2616.96,637.18,Proj1,Category1
2007-06-22,1937.56,2588.96,651.4,Proj8,Category3
2007-06-25,1973.46,2577.08,603.62,Proj6,Category2
2007-06-26,3393.306,2574.16,688.99,Proj5,Category2
2007-06-27,1793.98,2605.35,811.37,Proj4,Category2
2007-06-28,5046.9,2608.37,589.61,Proj9,Category3
2007-06-29,4830.425,2603.23,671.06,Proj9,Category3
2007-07-02,1901.91,2632.3,730.39,Proj2,Category1
2007-07-03,1980.02,2644.95,664.93,Proj4,Category2
2007-07-05,1915.42,2656.65,741.23,Proj2,Category1
2007-07-06,2011.78,2666.51,654.73,Proj4,Category2
2007-07-09,4745.675,2670.02,771.75,Proj9,Category3
2007-07-10,1874.84,2639.16,764.32,Proj1,Category1
2007-07-11,3641.2380000000003,2651.79,628.88,Proj5,Category2
2007-07-12,1945.73,2701.73,756.0,Proj4,Category2
2007-07-13,2202.42,2707.0,504.58,Proj8,Category3
2007-07-16,1901.08,2697.33,796.25,Proj8,Category3
2007-07-17,3550.644,2712.29,739.71,Proj5,Category2
2007-07-18,2139.28,2699.49,560.21,Proj8,Category3
2007-07-19,3784.2480000000005,2720.04,617.68,Proj5,Category2
2007-07-20,1996.9,2687.6,690.7,Proj1,Category1
2007-07-23,2081.87,2690.58,608.71,Proj4,Category2
2007-07-24,1940.71,2639.86,699.15,Proj6,Category2
2007-07-25,2008.87,2648.17,639.3,Proj6,Category2
2007-07-26,2051.2,2599.34,548.14,Proj2,Category1
2007-07-27,4744.575,2562.24,664.41,Proj9,Category3
2007-07-30,1918.12,2583.28,665.16,Proj2,Category1
2007-07-31,1905.72,2546.27,640.55,Proj8,Category3
2007-08-01,1770.73,2553.87,783.14,Proj4,Category2
2007-08-02,1821.59,2575.98,754.39,Proj1,Category1
2007-08-03,1703.15,2511.25,808.1,Proj2,Category1
2007-08-06,4815.6,2547.33,621.09,Proj9,Category3
2007-08-07,1961.54,2561.6,600.06,Proj2,Category1
2007-08-08,2065.55,2612.98,547.43,Proj8,Category3
2007-08-09,1869.62,2556.49,686.87,Proj2,Category1
2007-08-10,1955.29,2544.89,589.6,Proj4,Category2
2007-08-13,4766.45,2542.24,635.66,Proj9,Category3
2007-08-14,1805.68,2499.12,693.44,Proj7,Category3
2007-08-15,4443.9,2458.83,681.27,Proj9,Category3
2007-08-16,4786.05,2451.07,536.65,Proj9,Category3
2007-08-17,4382.35,2505.03,752.09,Proj9,Category3
2007-08-20,1908.56,2508.59,600.03,Proj6,Category2
2007-08-21,4808.3,2521.3,597.98,Proj9,Category3
2007-08-22,1984.53,2552.8,568.27,Proj8,Category3
2007-08-23,1993.59,2541.7,548.11,Proj3,Category1
2007-08-24,1948.22,2576.69,628.47,Proj7,Category3
2007-08-27,4778.475,2561.25,649.86,Proj9,Category3
2007-08-28,1811.47,2500.64,689.17,Proj2,Category1
2007-08-29,1973.62,2563.16,589.54,Proj4,Category2
2007-08-30,1989.44,2565.3,575.86,Proj7,Category3
2007-08-31,2128.42,2596.36,467.94,Proj8,Category3
2007-09-04,1924.24,2630.24,706.0,Proj7,Category3
2007-09-05,2071.38,2605.95,534.57,Proj1,Category1
2007-09-06,1813.62,2614.32,800.7,Proj7,Category3
2007-09-07,1778.16,2565.7,787.54,Proj7,Category3
2007-09-10,1950.14,2559.11,608.97,Proj6,Category2
2007-09-11,1938.49,2597.47,658.98,Proj3,Category1
2007-09-12,1796.01,2592.07,796.06,Proj3,Category1
2007-09-13,2079.92,2601.06,521.14,Proj7,Category3
2007-09-14,2007.81,2602.18,594.37,Proj3,Category1
2007-09-17,1862.98,2581.66,718.68,Proj6,Category2
2007-09-18,2180.61,2651.66,471.05,Proj6,Category2
2007-09-19,1999.2,2666.48,667.28,Proj7,Category3
2007-09-20,4797.099999999999,2654.29,735.45,Proj9,Category3
2007-09-21,2022.8,2671.22,648.42,Proj2,Category1
2007-09-24,1951.4,2667.95,716.55,Proj8,Category3
2007-09-25,2040.22,2683.45,643.23,Proj3,Category1
2007-09-26,2162.08,2699.03,536.95,Proj7,Category3
2007-09-27,1863.4,2709.59,846.19,Proj8,Category3
2007-09-28,2126.53,2701.5,574.97,Proj3,Category1
2007-10-01,2127.21,2740.99,613.78,Proj2,Category1
2007-10-02,1960.07,2747.11,787.04,Proj7,Category3
2007-10-03,1980.8,2729.43,748.63,Proj7,Category3
2007-10-04,2159.25,2733.57,574.32,Proj8,Category3
2007-10-05,1953.24,2780.32,827.08,Proj7,Category3
2007-10-08,2180.34,2787.37,607.03,Proj8,Category3
2007-10-09,2108.35,2803.91,695.56,Proj6,Category2
2007-10-10,2010.34,2811.61,801.27,Proj6,Category2
2007-10-11,1995.09,2772.2,777.11,Proj1,Category1
2007-10-12,5316.625,2805.68,679.03,Proj9,Category3
2007-10-15,3478.3740000000003,2780.05,847.62,Proj5,Category2
2007-10-16,2137.76,2763.91,626.15,Proj8,Category3
2007-10-17,2165.0,2792.67,627.67,Proj3,Category1
2007-10-18,2077.57,2799.31,721.74,Proj2,Category1
2007-10-19,3652.344,2725.16,696.08,Proj5,Category2
2007-10-22,1961.74,2753.93,792.19,Proj2,Category1
2007-10-23,2138.48,2799.26,660.78,Proj8,Category3
2007-10-24,2046.03,2774.76,728.73,Proj2,Category1
2007-10-25,2043.52,2750.86,707.34,Proj6,Category2
2007-10-26,4999.25,2804.19,804.49,Proj9,Category3
2007-10-29,2054.33,2817.44,763.11,Proj7,Category3
2007-10-30,2030.98,2816.71,785.73,Proj2,Category1
2007-10-31,2050.81,2859.12,808.31,Proj6,Category2
2007-11-01,1986.35,2794.83,808.48,Proj8,Category3
2007-11-02,2110.76,2810.38,699.62,Proj2,Category1
2007-11-05,2181.03,2795.18,614.15,Proj7,Category3
2007-11-06,5208.175,2825.18,741.91,Proj9,Category3
2007-11-07,2075.05,2748.76,673.71,Proj3,Category1
2007-11-08,1887.4,2696.0,808.6,Proj4,Category2
2007-11-09,1904.63,2627.94,723.31,Proj3,Category1
2007-11-12,2044.16,2584.13,539.97,Proj4,Category2
2007-11-13,1785.66,2673.65,887.99,Proj6,Category2
2007-11-14,2073.95,2644.32,570.37,Proj4,Category2
2007-11-15,1799.09,2618.51,819.42,Proj2,Category1
2007-11-16,1965.45,2637.24,671.79,Proj2,Category1
2007-11-19,4755.875,2593.38,691.03,Proj9,Category3
2007-11-20,1921.89,2596.81,674.92,Proj6,Category2
2007-11-21,1854.06,2562.15,708.09,Proj1,Category1
2007-11-23,1988.17,2596.6,608.43,Proj3,Category1
2007-11-26,1863.64,2540.99,677.35,Proj8,Category3
2007-11-27,1990.68,2580.8,590.12,Proj6,Category2
2007-11-28,5098.75,2662.91,623.41,Proj9,Category3
2007-11-29,2168.77,2668.13,499.36,Proj7,Category3
2007-11-30,2114.36,2660.96,546.6,Proj7,Category3
2007-12-03,1894.06,2637.13,743.07,Proj3,Category1
2007-12-04,2053.36,2619.83,566.47,Proj3,Category1
2007-12-05,1888.8,2666.36,777.56,Proj2,Category1
2007-12-06,1874.7,2709.03,834.33,Proj7,Category3
2007-12-07,1814.14,2706.16,892.02,Proj7,Category3
2007-12-10,2014.02,2718.95,704.93,Proj3,Category1
2007-12-11,1845.14,2652.35,807.21,Proj1,Category1
2007-12-12,2138.74,2671.14,532.4,Proj3,Category1
2007-12-13,1921.67,2668.49,746.82,Proj7,Category3
2007-12-14,3512.8979999999997,2635.74,684.13,Proj5,Category2
2007-12-17,1840.71,2574.46,733.75,Proj7,Category3
2007-12-18,1826.03,2596.03,770.0,Proj2,Category1
2007-12-19,1820.03,2601.01,780.98,Proj1,Category1
2007-12-20,1963.49,2640.86,677.37,Proj1,Category1
2007-12-21,2004.45,2691.99,687.54,Proj3,Category1
2007-12-24,2142.59,2713.5,570.91,Proj2,Category1
2007-12-26,2138.84,2724.41,585.57,Proj1,Category1
2007-12-27,2038.37,2676.79,638.42,Proj1,Category1
2007-12-28,1986.92,2674.46,687.54,Proj7,Category3
2007-12-31,1934.97,2652.28,717.31,Proj3,Category1
2008-01-02,3511.746,2609.63,658.66,Proj5,Category2
2008-01-03,1880.02,2602.68,722.66,Proj8,Category3
2008-01-04,1672.94,2504.65,831.71,Proj3,Category1
2008-01-07,1878.47,2499.46,620.99,Proj4,Category2
2008-01-08,1931.79,2440.51,508.72,Proj4,Category2
2008-01-09,2011.36,2474.55,463.19,Proj1,Category1
2008-01-10,1840.43,2488.52,648.09,Proj7,Category3
2008-01-11,1981.13,2439.94,458.81,Proj6,Category2
2008-01-14,1946.7,2478.3,531.6,Proj8,Category3
2008-01-15,1822.57,2417.59,595.02,Proj3,Category1
2008-01-16,1783.82,2394.59,610.77,Proj4,Category2
2008-01-17,1563.05,2346.9,783.85,Proj6,Category2
2008-01-18,2019.85,2340.02,320.17,Proj8,Category3
2008-01-22,3345.354,2292.27,433.74,Proj5,Category2
2008-01-23,1646.49,2316.41,669.92,Proj4,Category2
2008-01-24,1758.89,2360.92,602.03,Proj4,Category2
2008-01-25,1816.16,2326.2,510.04,Proj1,Category1
2008-01-28,1624.32,2349.91,725.59,Proj1,Category1
2008-01-29,1863.51,2358.06,494.55,Proj4,Category2
2008-01-30,3338.424,2349.0,494.32,Proj5,Category2
2008-01-31,1826.92,2389.86,562.94,Proj8,Category3
2008-02-01,1700.59,2413.36,712.77,Proj1,Category1
2008-02-04,1754.49,2382.85,628.36,Proj8,Category3
2008-02-05,1829.32,2309.57,480.25,Proj1,Category1
2008-02-06,1766.87,2278.75,511.88,Proj6,Category2
2008-02-07,1607.12,2293.03,685.91,Proj7,Category3
2008-02-08,4590.400000000001,2304.85,468.69,Proj9,Category3
2008-02-11,2912.1479999999997,2320.06,702.2,Proj5,Category2
2008-02-12,1728.43,2320.04,591.61,Proj7,Category3
2008-02-13,1697.87,2373.93,676.06,Proj7,Category3
2008-02-14,1838.57,2332.54,493.97,Proj4,Category2
2008-02-15,1942.24,2321.8,379.56,Proj8,Category3
2008-02-19,1882.71,2306.2,423.49,Proj2,Category1
2008-02-20,1921.48,2327.1,405.62,Proj2,Category1
2008-02-21,1870.53,2299.78,429.25,Proj8,Category3
2008-02-22,4368.85,2303.35,555.81,Proj9,Category3
2008-02-25,1824.29,2327.48,503.19,Proj3,Category1
2008-02-26,1676.79,2344.99,668.2,Proj3,Category1
2008-02-27,1476.24,2353.78,877.54,Proj8,Category3
2008-02-28,1741.19,2331.57,590.38,Proj4,Category2
2008-02-29,1688.7,2271.48,582.78,Proj1,Category1
2008-03-03,1647.04,2258.6,611.56,Proj3,Category1
2008-03-04,1612.83,2260.28,647.45,Proj7,Category3
2008-03-05,1694.95,2272.81,577.86,Proj6,Category2
2008-03-06,1409.78,2220.5,810.72,Proj4,Category2
2008-03-07,1718.53,2212.49,493.96,Proj4,Category2
2008-03-10,1553.09,2169.34,616.25,Proj4,Category2
2008-03-11,3211.074,2255.76,471.83,Proj5,Category2
2008-03-12,1682.75,2243.87,561.12,Proj8,Category3
2008-03-13,1710.87,2263.61,552.74,Proj3,Category1
2008-03-14,1700.93,2212.49,511.56,Proj2,Category1
2008-03-17,1632.35,2177.01,544.66,Proj3,Category1
2008-03-18,1663.32,2268.26,604.94,Proj7,Category3
2008-03-19,1679.11,2209.96,530.85,Proj4,Category2
2008-03-20,1654.53,2258.11,603.58,Proj7,Category3
2008-03-24,1974.58,2326.75,352.17,Proj1,Category1
2008-03-25,1747.5,2341.05,593.55,Proj3,Category1
2008-03-26,1789.31,2324.36,535.05,Proj3,Category1
2008-03-27,1700.47,2280.83,580.36,Proj2,Category1
2008-03-28,1887.33,2261.18,373.85,Proj3,Category1
2008-03-31,1716.2,2279.1,562.9,Proj3,Category1
2008-04-01,1672.25,2362.75,690.5,Proj6,Category2
2008-04-02,1742.31,2361.4,619.09,Proj3,Category1
2008-04-03,1771.67,2363.3,591.63,Proj6,Category2
2008-04-04,4598.65,2370.98,531.52,Proj9,Category3
2008-04-07,1605.53,2364.83,759.3,Proj8,Category3
2008-04-08,4436.4,2348.76,574.2,Proj9,Category3
2008-04-09,1815.51,2322.12,506.61,Proj8,Category3
2008-04-10,3067.992,2351.7,647.26,Proj5,Category2
2008-04-11,4139.049999999999,2290.24,634.62,Proj9,Category3
2008-04-14,1650.42,2275.82,625.4,Proj6,Category2
2008-04-15,1776.83,2286.04,509.21,Proj2,Category1
2008-04-16,1819.79,2350.11,530.32,Proj6,Category2
2008-04-17,1686.98,2341.83,654.85,Proj8,Category3
2008-04-18,1835.09,2402.97,567.88,Proj2,Category1
2008-04-21,1808.25,2408.04,599.79,Proj6,Category2
2008-04-22,1780.13,2376.94,596.81,Proj2,Category1
2008-04-23,1747.37,2405.21,657.84,Proj3,Category1
2008-04-24,3421.818,2428.92,527.91,Proj5,Category2
2008-04-25,1629.68,2422.93,793.25,Proj8,Category3
2008-04-28,1899.13,2424.4,525.27,Proj4,Category2
2008-04-29,1896.33,2426.1,529.77,Proj6,Category2
2008-04-30,1893.49,2412.8,519.31,Proj8,Category3
2008-05-01,1776.35,2480.71,704.36,Proj1,Category1
2008-05-02,1996.01,2476.99,480.98,Proj2,Category1
2008-05-05,1996.39,2464.12,467.73,Proj3,Category1
2008-05-06,2032.84,2483.31,450.47,Proj4,Category2
2008-05-07,1958.57,2438.49,479.92,Proj6,Category2
