date,cost_of_sales,selling_price,net_profit,project_name,project_category
2005-01-20,1649.55,2045.88,396.33,Proj2,Category1
2005-01-21,3915.625,3458.259,468.02,Proj9,Category3
2005-01-24,3951.05,3414.79,428.28,Proj9,Category3
2005-01-25,1645.77,2019.95,374.18,Proj4,Category2
2005-01-26,1602.49,2046.09,443.6,Proj8,Category3
2005-01-27,3556.275,3480.155,624.64,Proj9,Category3
2005-01-28,1550.2,2035.83,485.63,Proj2,Category1
2005-01-31,1552.96,2062.41,509.45,Proj3,Category1
2005-02-01,1441.27,2068.7,627.43,Proj2,Category1
2005-02-02,2540.412,2490.0719999999997,663.72,Proj5,Category2
2005-02-03,3898.5,3497.988,498.24,Proj9,Category3
2005-02-04,4138.375,3547.3219999999997,431.31,Proj9,Category3
2005-02-07,1791.18,2082.03,290.85,Proj2,Category1
2005-02-08,1661.39,2086.68,425.29,Proj4,Category2
2005-02-09,2741.454,2463.06,529.52,Proj5,Category2
2005-02-10,3618.5750000000003,3490.2699999999995,605.67,Proj9,Category3
2005-02-11,3644.275,3530.3219999999997,618.95,Proj9,Category3
2005-02-14,1650.69,2082.91,432.22,Proj6,Category2
2005-02-15,1563.37,2089.21,525.84,Proj3,Category1
2005-02-16,1537.42,2087.43,550.01,Proj3,Category1
2005-02-17,1681.01,2061.34,380.33,Proj4,Category2
2005-02-18,1418.93,2058.62,639.69,Proj3,Category1
2005-02-22,1618.74,2030.32,411.58,Proj3,Category1
2005-02-23,4255.375,3453.125,329.1,Proj9,Category3
2005-02-24,2700.054,2462.0399999999995,551.67,Proj5,Category2
2005-02-25,1486.29,2065.4,579.11,Proj8,Category3
2005-02-28,1653.61,2051.72,398.11,Proj8,Category3
2005-03-01,1482.85,2071.25,588.4,Proj7,Category3
2005-03-02,2818.3140000000003,2481.0,501.77,Proj5,Category2
2005-03-03,1522.91,2058.4,535.48,Proj3,Category1
2005-03-04,1494.63,2070.61,575.98,Proj8,Category3
2005-03-07,1683.69,2090.21,406.52,Proj2,Category1
2005-03-08,1553.34,2073.55,520.21,Proj8,Category3
2005-03-09,1800.7,2061.29,260.59,Proj3,Category1
2005-03-10,3701.125,3501.5239999999994,579.27,Proj9,Category3
2005-03-11,1441.93,2041.6,599.67,Proj6,Category2
2005-03-14,1638.32,2051.04,412.72,Proj2,Category1
2005-03-15,1539.61,2034.98,495.37,Proj2,Category1
2005-03-16,1434.96,2015.75,580.79,Proj7,Category3
2005-03-17,1440.95,2016.42,575.47,Proj6,Category2
2005-03-18,1465.99,2007.79,541.8,Proj4,Category2
2005-03-21,1437.18,2007.51,570.33,Proj6,Category2
2005-03-22,1540.33,1989.34,449.01,Proj8,Category3
2005-03-23,1552.22,1990.22,438.0,Proj7,Category3
2005-03-24,4007.6499999999996,3384.8019999999997,388.0,Proj9,Category3
2005-03-28,2737.872,2391.024,471.48,Proj5,Category2
2005-03-29,2679.804,2368.656,485.1,Proj5,Category2
2005-03-30,1489.11,2005.67,516.56,Proj2,Category1
2005-03-31,1524.73,1999.23,474.5,Proj6,Category2
2005-04-01,4021.7000000000003,3374.1769999999997,376.13,Proj9,Category3
2005-04-04,3920.225,3384.819,422.98,Proj9,Category3
2005-04-05,1546.65,1999.32,452.67,Proj4,Category2
2005-04-06,1390.0,1999.14,609.14,Proj8,Category3
2005-04-07,1535.46,2018.79,483.33,Proj4,Category2
2005-04-08,3078.725,3398.895,767.86,Proj9,Category3
2005-04-11,1443.55,1992.12,548.57,Proj2,Category1
2005-04-12,2519.946,2406.48,605.43,Proj5,Category2
2005-04-13,1615.94,1974.37,358.43,Proj1,Category1
2005-04-14,1480.88,1946.71,465.83,Proj8,Category3
2005-04-15,4056.3999999999996,3243.855,285.59,Proj9,Category3
2005-04-18,1354.64,1912.92,558.28,Proj3,Category1
2005-04-19,3283.625,3285.0119999999997,618.91,Proj9,Category3
2005-04-20,1534.99,1913.76,378.77,Proj2,Category1
2005-04-21,1455.14,1962.41,507.27,Proj1,Category1
2005-04-22,1513.74,1932.19,418.45,Proj2,Category1
2005-04-25,1498.66,1950.78,452.12,Proj4,Category2
2005-04-26,1564.09,1927.44,363.35,Proj3,Category1
2005-04-27,1446.4,1930.43,484.03,Proj7,Category3
2005-04-28,3855.075,3237.106,362.15,Proj9,Category3
2005-04-29,3311.15,3266.8050000000003,597.19,Proj9,Category3
2005-05-02,2626.254,2314.38,469.62,Proj5,Category2
2005-05-03,1658.46,1933.07,274.61,Proj3,Category1
2005-05-04,2445.966,2354.676,603.36,Proj5,Category2
2005-05-05,1629.45,1961.8,332.35,Proj2,Category1
2005-05-06,1367.95,1967.35,599.4,Proj4,Category2
2005-05-09,1437.5,1979.67,542.17,Proj8,Category3
2005-05-10,1526.75,1962.77,436.02,Proj2,Category1
2005-05-11,1375.84,1971.55,595.71,Proj4,Category2
2005-05-12,4137.35,3338.596,308.94,Proj9,Category3
2005-05-13,1371.0,1976.78,605.78,Proj2,Category1
2005-05-16,1622.78,1994.43,371.65,Proj7,Category3
2005-05-17,1568.74,2004.15,435.41,Proj3,Category1
2005-05-18,1315.87,2030.65,714.78,Proj3,Category1
2005-05-19,1505.93,2042.58,536.64,Proj2,Category1
2005-05-20,2801.862,2455.704,489.83,Proj5,Category2
2005-05-23,1553.55,2056.65,503.1,Proj8,Category3
2005-05-24,1663.91,2061.62,397.71,Proj1,Category1
2005-05-25,1585.08,2050.12,465.04,Proj3,Category1
2005-05-26,1572.24,2071.24,499.0,Proj7,Category3
2005-05-27,2521.5119999999997,2490.8759999999997,674.89,Proj5,Category2
2005-05-31,2821.9500000000003,2481.8639999999996,500.47,Proj5,Category2
2005-06-01,1439.78,2087.86,648.08,Proj3,Category1
2005-06-02,2872.8,2517.36,501.8,Proj5,Category2
2005-06-03,1364.31,2071.43,707.12,Proj1,Category1
2005-06-06,1541.94,2075.76,533.82,Proj3,Category1
2005-06-07,1654.8,2067.16,412.36,Proj6,Category2
2005-06-08,1608.16,2060.18,452.02,Proj6,Category2
2005-06-09,1503.51,2076.91,573.4,Proj1,Category1
2005-06-10,3804.175,3507.1,541.33,Proj9,Category3
2005-06-13,1460.07,2068.96,608.89,Proj7,Category3
2005-06-14,4101.575000000001,3517.368,428.41,Proj9,Category3
2005-06-15,1555.56,2074.92,519.36,Proj4,Category2
2005-06-16,1626.37,2089.15,462.78,Proj7,Category3
2005-06-17,1774.14,2090.11,315.97,Proj1,Category1
2005-06-20,1596.04,2088.13,492.09,Proj1,Category1
2005-06-21,1600.78,2091.07,490.29,Proj6,Category2
2005-06-22,1765.93,2092.03,326.1,Proj1,Category1
2005-06-23,1635.96,2070.66,434.7,Proj1,Category1
2005-06-24,1563.7,2053.27,489.57,Proj2,Category1
2005-06-27,1462.33,2045.2,582.87,Proj7,Category3
2005-06-28,1687.08,2069.89,382.81,Proj2,Category1
2005-06-29,3058.056,2482.6679999999997,369.97,Proj5,Category2
2005-06-30,2370.618,2468.352,739.95,Proj5,Category2
2005-07-01,1507.97,2057.37,549.4,Proj6,Category2
2005-07-05,1505.03,2078.75,573.72,Proj7,Category3
2005-07-06,3909.875,3516.705,504.7,Proj9,Category3
2005-07-07,1624.15,2075.66,451.51,Proj2,Category1
2005-07-08,1663.62,2112.88,449.26,Proj6,Category2
2005-07-11,2812.446,2562.5159999999996,572.96,Proj5,Category2
2005-07-12,1410.16,2143.15,732.99,Proj1,Category1
2005-07-13,2899.08,2572.9320000000002,533.51,Proj5,Category2
2005-07-14,1735.33,2152.82,417.49,Proj2,Category1
2005-07-15,1627.02,2156.78,529.76,Proj3,Category1
2005-07-18,1555.3,2144.87,589.57,Proj3,Category1
2005-07-19,1600.96,2173.18,572.22,Proj4,Category2
2005-07-20,1596.27,2188.57,592.3,Proj7,Category3
2005-07-21,1706.67,2178.6,471.93,Proj1,Category1
2005-07-22,1720.61,2179.74,459.13,Proj3,Category1
2005-07-25,1712.42,2166.74,454.32,Proj2,Category1
2005-07-26,1786.04,2175.99,389.95,Proj1,Category1
2005-07-27,4002.3,3716.5739999999996,585.3,Proj9,Category3
2005-07-28,1625.72,2198.44,572.72,Proj6,Category2
2005-07-29,4427.125,3714.211,413.98,Proj9,Category3
2005-08-01,2689.74,2634.456,701.08,Proj5,Category2
2005-08-02,1645.84,2218.15,572.31,Proj8,Category3
2005-08-03,1810.28,2216.81,406.53,Proj8,Category3
2005-08-04,1538.79,2191.32,652.53,Proj2,Category1
2005-08-05,1619.6,2177.91,558.31,Proj8,Category3
2005-08-08,2862.54,2597.2679999999996,574.09,Proj5,Category2
2005-08-09,1723.77,2174.19,450.42,Proj3,Category1
2005-08-10,1654.81,2157.81,503.0,Proj8,Category3
2005-08-11,1590.78,2174.55,583.77,Proj8,Category3
2005-08-12,1574.81,2156.9,582.09,Proj1,Category1
2005-08-15,3080.25,2600.448,455.79,Proj5,Category2
2005-08-16,1733.66,2137.06,403.4,Proj8,Category3
2005-08-17,2402.766,2574.18,810.28,Proj5,Category2
2005-08-18,1495.13,2136.08,640.95,Proj3,Category1
2005-08-19,1598.22,2135.56,537.34,Proj3,Category1
2005-08-22,4270.625,3640.3969999999995,433.16,Proj9,Category3
2005-08-23,1546.29,2137.25,590.96,Proj4,Category2
2005-08-24,1585.45,2128.91,543.46,Proj6,Category2
2005-08-25,1664.48,2134.37,469.89,Proj3,Category1
2005-08-26,1548.37,2120.77,572.4,Proj6,Category2
2005-08-29,4003.5,3634.005,536.25,Proj9,Category3
2005-08-30,1368.16,2129.76,761.6,Proj7,Category3
2005-08-31,1455.74,2152.09,696.35,Proj8,Category3
2005-09-01,1739.48,2147.9,408.42,Proj1,Category1
2005-09-02,1749.26,2141.07,391.81,Proj4,Category2
2005-09-06,1609.88,2166.86,556.98,Proj8,Category3
2005-09-07,1517.87,2172.03,654.16,Proj4,Category2
2005-09-08,2668.554,2599.2360000000003,683.5,Proj5,Category2
2005-09-09,1690.47,2175.51,485.04,Proj7,Category3
2005-09-12,3957.25,3710.8109999999997,599.93,Proj9,Category3
2005-09-13,1573.13,2171.75,598.62,Proj1,Category1
2005-09-14,1543.92,2149.33,605.41,Proj4,Category2
2005-09-15,1525.04,2146.15,621.11,Proj2,Category1
2005-09-16,1618.88,2160.35,541.47,Proj6,Category2
2005-09-19,1582.4,2145.26,562.86,Proj4,Category2
2005-09-20,4022.7,3623.261,522.25,Proj9,Category3
2005-09-21,1402.84,2106.64,703.8,Proj2,Category1
2005-09-22,1520.09,2110.78,590.69,Proj7,Category3
2005-09-23,1651.11,2116.84,465.73,Proj2,Category1
2005-09-26,1657.32,2121.46,464.14,Proj2,Category1
2005-09-27,1551.96,2116.42,564.46,Proj2,Category1
2005-09-28,2965.644,2538.48,467.82,Proj5,Category2
2005-09-29,2962.1340000000005,2569.4639999999995,495.59,Proj5,Category2
2005-09-30,1531.12,2151.69,620.57,Proj2,Category1
2005-10-03,4033.4750000000004,3664.2309999999998,542.04,Proj9,Category3
2005-10-04,1578.26,2139.36,561.1,Proj8,Category3
2005-10-05,2770.848,2523.624,563.66,Proj5,Category2
2005-10-06,1592.79,2084.08,491.29,Proj1,Category1
2005-10-07,2817.63,2508.4199999999996,525.0,Proj5,Category2
2005-10-10,1677.17,2078.92,401.75,Proj3,Category1
2005-10-11,2740.464,2473.308,538.61,Proj5,Category2
2005-10-12,1608.4,2037.47,429.07,Proj1,Category1
2005-10-13,1629.82,2047.22,417.4,Proj3,Category1
2005-10-14,1380.22,2064.83,684.61,Proj1,Category1
2005-10-17,1536.58,2070.3,533.72,Proj8,Category3
2005-10-18,4200.924999999999,3495.2,375.63,Proj9,Category3
2005-10-19,1472.53,2091.24,618.71,Proj6,Category2
2005-10-20,1641.09,2068.11,427.02,Proj4,Category2
2005-10-21,3942.8250000000003,3539.757,505.08,Proj9,Category3
2005-10-24,1663.23,2115.83,452.6,Proj8,Category3
2005-10-25,1768.93,2109.45,340.52,Proj7,Category3
2005-10-26,1424.22,2100.05,675.83,Proj4,Category2
2005-10-27,1538.67,2063.81,525.14,Proj7,Category3
2005-10-28,1570.95,2089.88,518.93,Proj3,Category1
2005-10-31,1381.03,2120.3,739.27,Proj4,Category2
2005-11-01,1412.23,2114.05,701.82,Proj4,Category2
2005-11-02,1656.03,2144.31,488.28,Proj7,Category3
2005-11-03,2877.894,2592.2639999999997,561.39,Proj5,Category2
2005-11-04,1576.47,2169.43,592.96,Proj6,Category2
2005-11-07,1601.01,2178.24,577.23,Proj3,Category1
2005-11-08,1859.73,2172.07,312.34,Proj7,Category3
2005-11-09,1721.82,2175.81,453.99,Proj6,Category2
2005-11-10,1620.38,2196.68,576.3,Proj1,Category1
2005-11-11,1576.21,2202.47,626.26,Proj4,Category2
2005-11-14,1462.68,2200.95,738.27,Proj3,Category1
2005-11-15,1689.6,2186.74,497.14,Proj7,Category3
2005-11-16,1551.8,2187.93,636.13,Proj4,Category2
2005-11-17,1465.27,2220.46,755.19,Proj1,Category1
2005-11-18,1669.95,2227.07,557.12,Proj8,Category3
2005-11-21,1710.26,2241.67,531.41,Proj8,Category3
2005-11-22,1692.99,2253.56,560.57,Proj3,Category1
2005-11-23,1588.81,2259.98,671.17,Proj7,Category3
2005-11-25,1648.73,2263.01,614.28,Proj1,Category1
2005-11-28,1605.44,2239.37,633.93,Proj4,Category2
2005-11-29,1682.39,2232.71,550.32,Proj7,Category3
2005-11-30,1615.6,2232.82,617.22,Proj3,Category1
2005-12-01,1688.29,2267.17,578.88,Proj6,Category2
2005-12-02,4006.475,3864.729,670.78,Proj9,Category3
2005-12-05,1651.45,2257.64,606.19,Proj4,Category2
2005-12-06,1702.5,2260.76,558.26,Proj8,Category3
2005-12-07,1740.16,2252.01,511.85,Proj1,Category1
2005-12-08,1738.29,2246.46,508.17,Proj4,Category2
2005-12-09,1602.31,2256.73,654.42,Proj3,Category1
2005-12-12,4186.525,3843.615,586.34,Proj9,Category3
2005-12-13,1699.06,2265.0,565.94,Proj3,Category1
2005-12-14,1585.05,2262.59,677.54,Proj4,Category2
2005-12-15,1795.67,2260.63,464.96,Proj3,Category1
2005-12-16,1664.29,2252.48,588.19,Proj4,Category2
2005-12-19,1614.45,2222.74,608.29,Proj8,Category3
2005-12-20,1526.82,2222.42,695.6,Proj7,Category3
2005-12-21,3122.3880000000004,2677.9919999999997,497.0,Proj5,Category2
2005-12-22,1766.96,2246.49,479.53,Proj8,Category3
2005-12-23,1685.45,2249.42,563.97,Proj6,Category2
2005-12-27,1577.58,2226.89,649.31,Proj2,Category1
2005-12-28,1847.98,2228.94,380.96,Proj3,Category1
2005-12-29,1755.42,2218.16,462.74,Proj1,Category1
2005-12-30,1730.78,2205.32,474.54,Proj6,Category2
2006-01-03,4011.225,3814.3579999999997,639.25,Proj9,Category3
2006-01-04,3999.5249999999996,3847.882,663.65,Proj9,Category3
2006-01-05,4529.85,3870.6789999999996,464.93,Proj9,Category3
2006-01-06,3176.766,2766.7439999999997,540.75,Proj5,Category2
2006-01-09,1937.95,2318.69,380.74,Proj6,Category2
2006-01-10,1926.32,2320.32,394.0,Proj1,Category1
2006-01-11,3103.4880000000003,2797.632,607.2,Proj5,Category2
2006-01-12,1688.66,2316.69,628.03,Proj4,Category2
2006-01-13,1811.74,2317.04,505.3,Proj2,Category1
2006-01-17,1741.15,2302.69,561.54,Proj6,Category2
2006-01-18,1494.73,2279.64,784.91,Proj2,Category1
2006-01-19,3945.05,3913.0769999999998,723.79,Proj9,Category3
2006-01-20,3218.1479999999997,2697.24,459.84,Proj5,Category2
2006-01-23,1750.45,2248.47,498.02,Proj6,Category2
2006-01-24,1707.53,2265.25,557.72,Proj4,Category2
2006-01-25,1734.42,2260.65,526.23,Proj2,Category1
2006-01-26,1726.15,2283.0,556.85,Proj7,Category3
2006-01-27,2970.4320000000002,2765.076,653.99,Proj5,Category2
2006-01-30,1752.63,2306.78,554.15,Proj6,Category2
2006-01-31,1672.57,2305.82,633.25,Proj7,Category3
2006-02-01,1994.49,2310.56,316.07,Proj6,Category2
2006-02-02,1539.75,2281.57,741.82,Proj6,Category2
2006-02-03,1653.34,2262.58,609.24,Proj8,Category3
2006-02-06,1571.55,2258.8,687.25,Proj7,Category3
2006-02-07,2896.4700000000003,2693.9519999999998,635.81,Proj5,Category2
2006-02-08,1739.13,2266.98,527.85,Proj1,Category1
2006-02-09,1836.44,2255.87,419.43,Proj2,Category1
2006-02-10,1606.69,2261.88,655.19,Proj8,Category3
2006-02-13,1556.76,2239.81,683.05,Proj8,Category3
2006-02-14,1628.28,2262.17,633.89,Proj8,Category3
2006-02-15,1364.95,2276.43,911.48,Proj8,Category3
2006-02-16,3191.616,2753.556,521.51,Proj5,Category2
2006-02-17,1686.56,2282.36,595.8,Proj1,Category1
2006-02-21,1555.17,2262.96,707.79,Proj2,Category1
2006-02-22,3347.226,2739.804,423.6,Proj5,Category2
2006-02-23,1825.23,2279.32,454.09,Proj7,Category3
2006-02-24,1738.59,2287.04,548.45,Proj2,Category1
2006-02-27,4231.9,3922.2059999999997,614.42,Proj9,Category3
2006-02-28,1867.61,2281.39,413.78,Proj7,Category3
2006-03-01,1599.96,2314.64,714.68,Proj7,Category3
2006-03-02,1641.96,2311.11,669.15,Proj4,Category2
2006-03-03,1780.91,2302.6,521.69,Proj3,Category1
2006-03-06,3036.0240000000003,2743.2360000000003,599.35,Proj5,Category2
2006-03-07,1868.42,2268.38,399.96,Proj8,Category3
2006-03-08,1493.83,2267.46,773.63,Proj3,Category1
2006-03-09,1695.86,2249.72,553.86,Proj6,Category2
2006-03-10,3118.122,2714.448,529.75,Proj5,Category2
2006-03-13,1747.66,2267.03,519.37,Proj7,Category3
2006-03-14,1682.91,2295.9,612.99,Proj6,Category2
2006-03-15,1685.2,2311.84,626.64,Proj3,Category1
2006-03-16,1731.96,2299.56,567.6,Proj4,Category2
2006-03-17,3085.11,2767.776,592.53,Proj5,Category2
2006-03-20,3179.9159999999997,2776.9320000000002,547.49,Proj5,Category2
2006-03-21,1753.38,2294.23,540.85,Proj6,Category2
2006-03-22,1756.91,2303.35,546.44,Proj3,Category1
2006-03-23,1651.31,2300.15,648.84,Proj8,Category3
2006-03-24,1829.51,2312.82,483.31,Proj4,Category2
2006-03-27,3110.472,2778.696,587.54,Proj5,Category2
2006-03-28,3111.57,2765.352,575.81,Proj5,Category2
2006-03-29,1683.29,2337.78,654.49,Proj3,Category1
2006-03-30,1805.44,2340.82,535.38,Proj8,Category3
2006-03-31,1802.68,2339.79,537.11,Proj2,Category1
2006-04-03,1782.01,2336.74,554.73,Proj6,Category2
2006-04-04,1991.56,2345.36,353.8,Proj4,Category2
2006-04-05,1859.69,2359.75,500.06,Proj4,Category2
2006-04-06,4955.0,4013.989,379.17,Proj9,Category3
2006-04-07,1709.96,2339.02,629.06,Proj4,Category2
2006-04-10,1771.66,2333.27,561.61,Proj1,Category1
2006-04-11,1756.56,2310.35,553.79,Proj4,Category2
2006-04-12,1841.97,2314.68,472.71,Proj6,Category2
2006-04-13,4105.775,3954.387,683.8,Proj9,Category3
2006-04-17,1643.34,2311.16,667.82,Proj1,Category1
2006-04-18,1803.82,2356.14,552.32,Proj8,Category3
2006-04-19,1808.97,2370.88,561.91,Proj8,Category3
2006-04-20,1799.14,2362.55,563.41,Proj2,Category1
2006-04-21,3180.726,2811.4320000000002,575.79,Proj5,Category2
2006-04-24,1774.64,2333.38,558.74,Proj6,Category2
2006-04-25,1727.07,2330.3,603.23,Proj2,Category1
2006-04-26,1627.37,2333.63,706.26,Proj3,Category1
2006-04-27,1510.47,2344.95,834.48,Proj4,Category2
2006-04-28,1588.47,2322.57,734.1,Proj6,Category2
2006-05-01,1850.09,2304.79,454.7,Proj7,Category3
2006-05-02,1771.63,2309.84,538.21,Proj1,Category1
2006-05-03,1866.34,2303.97,437.63,Proj1,Category1
2006-05-04,1780.34,2323.9,543.56,Proj3,Category1
2006-05-05,1888.8,2342.57,453.77,Proj2,Category1
2006-05-08,1760.87,2344.99,584.12,Proj2,Category1
2006-05-09,1795.43,2338.25,542.82,Proj8,Category3
2006-05-10,1829.24,2320.74,491.5,Proj1,Category1
2006-05-11,1752.39,2272.7,520.31,Proj4,Category2
2006-05-12,1707.54,2243.78,536.24,Proj8,Category3
2006-05-15,1673.52,2238.52,565.0,Proj8,Category3
2006-05-16,1587.3,2229.13,641.83,Proj8,Category3
2006-05-17,4087.6749999999997,3732.86,560.73,Proj9,Category3
2006-05-18,3069.972,2616.384,474.78,Proj5,Category2
2006-05-19,4107.925,3729.596,550.71,Proj9,Category3
2006-05-22,1656.9,2172.86,515.96,Proj8,Category3
2006-05-23,1498.15,2158.76,660.61,Proj8,Category3
2006-05-24,1587.54,2169.17,581.63,Proj4,Category2
2006-05-25,1665.47,2198.24,532.77,Proj4,Category2
2006-05-26,1870.2,2210.37,340.17,Proj1,Category1
2006-05-30,1578.47,2164.74,586.27,Proj4,Category2
2006-05-31,1626.14,2178.88,552.74,Proj7,Category3
2006-06-01,1520.8,2219.86,699.06,Proj8,Category3
2006-06-02,2863.476,2663.292,628.59,Proj5,Category2
2006-06-05,1625.9,2169.62,543.72,Proj4,Category2
2006-06-06,1594.24,2162.78,568.54,Proj2,Category1
2006-06-07,1511.12,2151.8,640.68,Proj1,Category1
2006-06-08,1452.6,2145.32,692.72,Proj4,Category2
2006-06-09,2829.582,2562.0719999999997,563.07,Proj5,Category2
2006-06-12,1305.79,2091.32,785.53,Proj7,Category3
2006-06-13,2755.494,2486.9639999999995,541.64,Proj5,Category2
2006-06-14,1536.57,2086.0,549.43,Proj3,Category1
2006-06-15,1381.22,2144.15,762.93,Proj4,Category2
2006-06-16,4010.1,3620.9149999999995,525.91,Proj9,Category3
2006-06-19,1577.36,2110.42,533.06,Proj1,Category1
2006-06-20,1639.84,2107.06,467.22,Proj4,Category2
2006-06-21,1507.22,2141.2,633.98,Proj4,Category2
2006-06-22,1720.63,2122.98,402.35,Proj8,Category3
2006-06-23,1683.84,2121.47,437.63,Proj8,Category3
2006-06-26,1895.48,2133.67,238.19,Proj4,Category2
2006-06-27,1574.04,2100.25,526.21,Proj1,Category1
2006-06-28,1615.36,2111.84,496.48,Proj7,Category3
2006-06-29,3236.616,2609.256,376.26,Proj5,Category2
2006-06-30,1646.37,2172.09,525.72,Proj6,Category2
2006-07-03,1506.91,2190.43,683.52,Proj1,Category1
2006-07-05,1720.49,2153.34,432.85,Proj4,Category2
2006-07-06,1744.69,2155.09,410.4,Proj4,Category2
2006-07-07,1512.06,2130.06,618.0,Proj3,Category1
2006-07-10,1439.53,2116.93,677.4,Proj8,Category3
2006-07-11,1597.58,2128.86,531.28,Proj8,Category3
2006-07-12,1543.93,2090.24,546.31,Proj6,Category2
2006-07-13,1584.24,2054.11,469.87,Proj4,Category2
2006-07-14,3967.3,3463.495,450.43,Proj9,Category3
2006-07-17,2458.062,2445.264,672.13,Proj5,Category2
2006-07-18,1615.55,2043.22,427.67,Proj1,Category1
2006-07-19,1601.68,2080.71,479.03,Proj8,Category3
2006-07-20,1529.06,2039.42,510.36,Proj8,Category3
2006-07-21,1693.92,2020.39,326.47,Proj1,Category1
2006-07-24,1522.65,2061.84,539.19,Proj8,Category3
2006-07-25,1636.63,2073.9,437.27,Proj1,Category1
2006-07-26,2893.788,2484.552,462.8,Proj5,Category2
2006-07-27,1674.66,2054.47,379.81,Proj3,Category1
2006-07-28,1222.1,2094.14,872.04,Proj8,Category3
2006-07-31,2649.816,2509.7639999999997,619.35,Proj5,Category2
2006-08-01,1389.25,2061.99,672.74,Proj7,Category3
2006-08-02,1556.05,2078.81,522.76,Proj2,Category1
2006-08-03,1547.87,2092.34,544.47,Proj6,Category2
2006-08-04,2749.14,2502.06,557.75,Proj5,Category2
2006-08-07,1619.21,2072.5,453.29,Proj6,Category2
2006-08-08,1608.9,2060.85,451.95,Proj4,Category2
2006-08-09,1564.06,2060.28,496.22,Proj3,Category1
2006-08-10,1590.43,2071.74,481.31,Proj3,Category1
2006-08-11,1755.79,2057.71,301.92,Proj7,Category3
2006-08-14,1698.16,2069.04,370.88,Proj3,Category1
2006-08-15,1559.7,2115.01,555.31,Proj6,Category2
2006-08-16,1835.98,2149.54,313.56,Proj6,Category2
2006-08-17,3249.954,2589.132,352.08,Proj5,Category2
2006-08-18,1564.5,2163.95,599.45,Proj4,Category2
2006-08-21,1487.11,2147.75,660.64,Proj4,Category2
2006-08-22,1480.54,2150.02,669.48,Proj4,Category2
2006-08-23,1745.29,2134.66,389.37,Proj3,Category1
2006-08-24,4086.2,3633.087,502.63,Proj9,Category3
2006-08-25,3110.04,2568.348,412.49,Proj5,Category2
2006-08-28,1389.86,2160.7,770.84,Proj1,Category1
2006-08-29,1695.68,2172.3,476.62,Proj2,Category1
2006-08-30,1727.81,2185.73,457.92,Proj3,Category1
2006-08-31,1739.88,2183.75,443.87,Proj6,Category2
2006-09-01,1386.53,2193.16,806.63,Proj1,Category1
2006-09-05,1691.78,2205.7,513.92,Proj6,Category2
2006-09-06,1742.72,2167.84,425.12,Proj2,Category1
2006-09-07,1807.22,2155.29,348.07,Proj6,Category2
2006-09-08,1620.97,2165.79,544.82,Proj3,Category1
2006-09-11,4071.7000000000003,3694.525,544.57,Proj9,Category3
2006-09-12,1775.97,2215.82,439.85,Proj8,Category3
2006-09-13,1770.23,2227.67,457.44,Proj4,Category2
2006-09-14,1701.28,2228.73,527.45,Proj8,Category3
2006-09-15,1820.13,2235.59,415.46,Proj1,Category1
2006-09-18,1708.6,2235.75,527.15,Proj2,Category1
2006-09-19,1779.68,2222.37,442.69,Proj2,Category1
2006-09-20,1819.32,2252.89,433.57,Proj1,Category1
2006-09-21,1661.17,2237.75,576.58,Proj7,Category3
2006-09-22,1842.22,2218.93,376.71,Proj7,Category3
2006-09-25,1830.76,2249.07,418.31,Proj3,Category1
2006-09-26,1820.2,2261.34,441.14,Proj2,Category1
2006-09-27,1638.28,2263.39,625.11,Proj8,Category3
2006-09-28,1479.51,2270.02,790.51,Proj1,Category1
2006-09-29,1810.98,2258.43,447.45,Proj4,Category2
2006-10-02,1916.17,2237.6,321.43,Proj6,Category2
2006-10-03,1622.18,2243.65,621.47,Proj4,Category2
2006-10-04,1810.19,2290.95,480.76,Proj8,Category3
2006-10-05,4381.474999999999,3920.7780000000002,553.75,Proj9,Category3
2006-10-06,1724.91,2299.99,575.08,Proj3,Category1
2006-10-09,1722.52,2311.77,589.25,Proj8,Category3
2006-10-10,2997.882,2778.5159999999996,649.94,Proj5,Category2
2006-10-11,1674.33,2308.27,633.94,Proj2,Category1
2006-10-12,1684.2,2346.18,661.98,Proj1,Category1
2006-10-13,1820.77,2357.29,536.52,Proj6,Category2
2006-10-16,1864.27,2363.84,499.57,Proj7,Category3
2006-10-17,1689.11,2344.95,655.84,Proj2,Category1
2006-10-18,3070.548,2804.58,631.29,Proj5,Category2
2006-10-19,4343.2,3979.598,603.66,Proj9,Category3
2006-10-20,1927.95,2342.3,414.35,Proj4,Category2
2006-10-23,1640.36,2355.56,715.2,Proj1,Category1
2006-10-24,1797.77,2344.84,547.07,Proj8,Category3
2006-10-25,1797.12,2356.59,559.47,Proj3,Category1
2006-10-26,1785.72,2379.1,593.38,Proj2,Category1
2006-10-27,1686.25,2350.62,664.37,Proj7,Category3
2006-10-30,1715.69,2363.77,648.08,Proj1,Category1
2006-10-31,1792.14,2366.71,574.57,Proj8,Category3
2006-11-01,4535.65,3968.3949999999995,520.1,Proj9,Category3
2006-11-02,1647.07,2334.02,686.95,Proj4,Category2
2006-11-03,3087.072,2796.948,615.75,Proj5,Category2
2006-11-06,1679.21,2365.95,686.74,Proj4,Category2
2006-11-07,1811.58,2375.88,564.3,Proj4,Category2
2006-11-08,1816.8,2384.94,568.14,Proj7,Category3
2006-11-09,1888.9,2376.01,487.11,Proj7,Category3
